user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue
195665,3661,12/24/2025,2025-12,Social,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
756005,3662,8/19/2025,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
262002,3663,11/24/2025,2025-11,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
361691,3664,8/27/2025,2025-08,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
706123,3665,10/5/2025,2025-10,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
222232,3666,12/23/2025,2025-12,Organic,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
842849,3667,10/1/2025,2025-10,Social,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
545358,3668,10/4/2025,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
343051,3669,9/10/2025,2025-09,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2068.49,1861.641
257547,3670,10/4/2025,2025-10,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,2215.32,2215.32
512104,3671,11/17/2025,2025-11,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
668020,3672,9/24/2025,2025-09,Email,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
836983,3673,11/25/2025,2025-11,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
408449,3674,12/20/2025,2025-12,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
801397,3675,7/26/2025,2025-07,Social,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
633634,3676,9/19/2025,2025-09,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
887019,3677,10/14/2025,2025-10,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
112763,3678,12/6/2025,2025-12,Social,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
290237,3679,9/20/2025,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
862841,3680,8/28/2025,2025-08,Social,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
956047,3681,11/8/2025,2025-11,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
529332,3682,7/18/2025,2025-07,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
745275,3683,9/22/2025,2025-09,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
316823,3684,10/24/2025,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
191353,3685,11/26/2025,2025-11,Organic,New Launch,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
321373,3686,8/11/2025,2025-08,Social,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
457792,3687,8/31/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
649844,3688,7/30/2025,2025-07,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
945474,3689,8/30/2025,2025-08,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
642387,3690,8/5/2025,2025-08,Organic,Influencer,Desktop,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2940.97,2940.97
471233,3691,8/24/2025,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
276168,3692,7/4/2025,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
827346,3693,7/15/2025,2025-07,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
768590,3694,10/20/2025,2025-10,Organic,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
522225,3695,10/4/2025,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2734.47,2461.023
302041,3696,10/5/2025,2025-10,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
133866,3697,8/26/2025,2025-08,Social,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
205400,3698,9/1/2025,2025-09,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
970678,3699,9/15/2025,2025-09,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
439119,3700,9/2/2025,2025-09,Social,New Launch,Desktop,Returning,Metro,Yes,No,No,No,No,No,499,0
535071,3701,11/22/2025,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
443701,3702,8/22/2025,2025-08,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
237488,3703,12/15/2025,2025-12,Social,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
696804,3704,9/8/2025,2025-09,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
286987,3705,11/4/2025,2025-11,Email,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
511274,3706,8/19/2025,2025-08,Social,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
533934,3707,9/6/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
394746,3708,7/15/2025,2025-07,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
567874,3709,9/10/2025,2025-09,Email,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
571328,3710,12/9/2025,2025-12,Email,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
289139,3711,12/5/2025,2025-12,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
258588,3712,11/29/2025,2025-11,Email,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
753583,3713,10/16/2025,2025-10,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
712257,3714,7/8/2025,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
756449,3715,10/22/2025,2025-10,Organic,Influencer,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
305735,3716,7/25/2025,2025-07,Email,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
765847,3717,12/9/2025,2025-12,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
362299,3718,7/25/2025,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
223950,3719,7/18/2025,2025-07,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
429638,3720,9/11/2025,2025-09,Paid Ads,Influencer,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
700517,3721,7/14/2025,2025-07,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
204648,3722,11/11/2025,2025-11,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
138547,3723,10/11/2025,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
653083,3724,8/5/2025,2025-08,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
286368,3725,8/5/2025,2025-08,Email,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
645735,3726,11/23/2025,2025-11,Organic,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
791958,3727,7/15/2025,2025-07,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
846111,3728,9/27/2025,2025-09,Email,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
356190,3729,7/16/2025,2025-07,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
306402,3730,9/14/2025,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
352419,3731,7/14/2025,2025-07,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
854105,3732,8/16/2025,2025-08,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
974392,3733,8/27/2025,2025-08,Email,New Launch,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
949710,3734,12/5/2025,2025-12,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
679365,3735,8/15/2025,2025-08,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
212782,3736,7/16/2025,2025-07,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,1853.55,1853.55
727220,3737,11/6/2025,2025-11,Organic,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
543316,3738,12/16/2025,2025-12,Organic,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
472013,3739,10/29/2025,2025-10,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
410925,3740,7/27/2025,2025-07,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
286339,3741,8/31/2025,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
575595,3742,12/3/2025,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
517168,3743,11/25/2025,2025-11,Organic,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
940230,3744,8/24/2025,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,1979.13,1781.217
198696,3745,8/20/2025,2025-08,Organic,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
603650,3746,10/25/2025,2025-10,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
150939,3747,9/7/2025,2025-09,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
915948,3748,9/26/2025,2025-09,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
811886,3749,10/5/2025,2025-10,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
241521,3750,12/9/2025,2025-12,Paid Ads,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
674578,3751,12/2/2025,2025-12,Organic,New Launch,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
973093,3752,10/9/2025,2025-10,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
435098,3753,10/5/2025,2025-10,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
909178,3754,10/20/2025,2025-10,Email,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
692278,3755,8/7/2025,2025-08,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
683098,3756,7/29/2025,2025-07,Email,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
742650,3757,8/4/2025,2025-08,Email,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
576513,3758,7/20/2025,2025-07,Social,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2285.13,2056.617
246295,3759,11/24/2025,2025-11,Organic,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
565453,3760,11/10/2025,2025-11,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
757957,3761,7/25/2025,2025-07,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
821037,3762,10/1/2025,2025-10,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
364803,3763,7/26/2025,2025-07,Email,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
186516,3764,10/18/2025,2025-10,Organic,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
174567,3765,12/26/2025,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,850.38,850.38
901469,3766,11/20/2025,2025-11,Email,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
226498,3767,11/5/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
802098,3768,8/14/2025,2025-08,Social,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
564894,3769,7/6/2025,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
636397,3770,11/6/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
384154,3771,9/11/2025,2025-09,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
895219,3772,8/12/2025,2025-08,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
863760,3773,7/16/2025,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2467.03,2467.03
239544,3774,7/14/2025,2025-07,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
346183,3775,9/12/2025,2025-09,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
778743,3776,7/19/2025,2025-07,Email,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,2449.18,2449.18
423853,3777,8/20/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
563001,3778,11/13/2025,2025-11,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
868613,3779,8/17/2025,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
134518,3780,11/17/2025,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
153909,3781,8/4/2025,2025-08,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
904783,3782,7/6/2025,2025-07,Organic,Influencer,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499,0
824984,3783,10/7/2025,2025-10,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
615693,3784,7/11/2025,2025-07,Social,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
639570,3785,12/13/2025,2025-12,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
578082,3786,9/29/2025,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
339017,3787,7/26/2025,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
514994,3788,12/3/2025,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2408.18,2167.362
552891,3789,9/10/2025,2025-09,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
891507,3790,9/27/2025,2025-09,Organic,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
569164,3791,9/21/2025,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
803814,3792,8/19/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2273.79,2046.411
128365,3793,7/26/2025,2025-07,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
565982,3794,12/19/2025,2025-12,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
541416,3795,7/15/2025,2025-07,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
373146,3796,7/24/2025,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
376091,3797,9/15/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
310294,3798,8/26/2025,2025-08,Email,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
981272,3799,11/22/2025,2025-11,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
216219,3800,9/19/2025,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
440754,3801,11/6/2025,2025-11,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
938574,3802,11/16/2025,2025-11,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
680595,3803,7/20/2025,2025-07,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
235565,3804,7/31/2025,2025-07,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
879383,3805,10/7/2025,2025-10,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
412229,3806,12/14/2025,2025-12,Social,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
658516,3807,7/6/2025,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
835036,3808,10/7/2025,2025-10,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
524871,3809,7/28/2025,2025-07,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2361.13,2125.017
667760,3810,12/26/2025,2025-12,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
935869,3811,8/22/2025,2025-08,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
946143,3812,10/24/2025,2025-10,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
237888,3813,8/13/2025,2025-08,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
177175,3814,9/3/2025,2025-09,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
688595,3815,10/17/2025,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
408877,3816,7/12/2025,2025-07,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
195028,3817,12/3/2025,2025-12,Social,New Launch,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
609666,3818,9/10/2025,2025-09,Paid Ads,Influencer,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
242312,3819,10/18/2025,2025-10,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
591450,3820,7/30/2025,2025-07,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
192493,3821,12/10/2025,2025-12,Social,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
225149,3822,11/11/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
853704,3823,10/10/2025,2025-10,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
302435,3824,9/23/2025,2025-09,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499,0
263834,3825,7/30/2025,2025-07,Organic,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
370403,3826,11/2/2025,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
281211,3827,9/18/2025,2025-09,Social,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,2092.04,2092.04
376993,3828,9/1/2025,2025-09,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
443912,3829,7/8/2025,2025-07,Paid Ads,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
468252,3830,11/5/2025,2025-11,Organic,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
976141,3831,8/2/2025,2025-08,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
417013,3832,8/12/2025,2025-08,Organic,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
163095,3833,9/14/2025,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
217886,3834,8/12/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
957342,3835,8/14/2025,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
579926,3836,10/23/2025,2025-10,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499,0
385711,3837,10/23/2025,2025-10,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
135292,3838,11/12/2025,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
174813,3839,12/11/2025,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
721424,3840,7/25/2025,2025-07,Social,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
675919,3841,8/6/2025,2025-08,Organic,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
109885,3842,10/29/2025,2025-10,Social,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
285378,3843,11/17/2025,2025-11,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
952746,3844,12/7/2025,2025-12,Email,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
427231,3845,12/24/2025,2025-12,Organic,Influencer,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
522381,3846,12/13/2025,2025-12,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,2041.85,2041.85
560244,3847,8/25/2025,2025-08,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,2407.06,2407.06
982430,3848,9/18/2025,2025-09,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
674100,3849,10/16/2025,2025-10,Social,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
805860,3850,11/2/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
572367,3851,7/26/2025,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
420787,3852,8/26/2025,2025-08,Organic,New Launch,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
144900,3853,11/19/2025,2025-11,Email,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
536162,3854,9/8/2025,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
501067,3855,8/10/2025,2025-08,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
902720,3856,8/20/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
172692,3857,10/15/2025,2025-10,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
560796,3858,7/12/2025,2025-07,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
500584,3859,10/5/2025,2025-10,Social,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499,0
971868,3860,12/24/2025,2025-12,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
851496,3861,10/17/2025,2025-10,Email,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
146403,3862,7/1/2025,2025-07,Organic,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
715458,3863,11/24/2025,2025-11,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
895600,3864,9/25/2025,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
412023,3865,9/10/2025,2025-09,Organic,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
159871,3866,11/3/2025,2025-11,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
582604,3867,7/4/2025,2025-07,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
591862,3868,11/13/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
132174,3869,7/27/2025,2025-07,Organic,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
855111,3870,7/26/2025,2025-07,Social,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
323563,3871,10/5/2025,2025-10,Email,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
237653,3872,8/12/2025,2025-08,Social,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
210155,3873,10/12/2025,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
433997,3874,10/17/2025,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
950478,3875,8/9/2025,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
411822,3876,12/25/2025,2025-12,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
601608,3877,7/29/2025,2025-07,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
913081,3878,9/23/2025,2025-09,Email,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
227795,3879,10/25/2025,2025-10,Organic,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
188668,3880,11/3/2025,2025-11,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
837685,3881,12/17/2025,2025-12,Paid Ads,Influencer,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
769927,3882,7/18/2025,2025-07,Organic,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2174.55,1957.095
573620,3883,9/19/2025,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,1454.99,1454.99
976338,3884,11/26/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
863429,3885,8/31/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
720307,3886,12/2/2025,2025-12,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
